Time,Dist,Vfront,Vrear,LapMeter,F_Susp,R_Susp,F_Brake,Throttle,RPM ECU,Bike_Acc
4.02,11061.00,282.20,300.10,303.80,23.30,10.00,0.00,100.00,13057.00,0.30
4.03,11062.00,281.70,299.60,304.10,23.30,9.90,0.00,100.00,13039.00,0.50
4.04,11063.00,281.00,299.20,304.50,22.70,9.80,0.00,100.00,13000.00,0.80
4.06,11064.00,280.50,300.20,306.50,21.50,9.50,0.00,100.00,13072.00,1.00
4.07,11066.00,281.40,301.10,307.20,20.20,9.00,0.00,100.00,13129.00,1.10
4.08,11067.00,282.40,301.60,307.60,19.60,8.50,0.00,100.00,13238.00,1.20
4.10,11067.00,282.40,302.10,309.60,19.20,8.10,0.00,100.00,13178.00,1.20
4.11,11068.00,282.30,301.90,310.40,18.90,8.00,0.00,100.00,13105.00,1.20
4.12,11070.00,282.10,301.20,310.40,18.90,8.20,0.00,100.00,13041.00,1.20
4.14,11070.00,281.90,300.10,312.30,18.90,8.50,0.00,100.00,13030.00,1.20
4.15,11071.00,281.80,299.70,313.50,19.30,9.00,0.00,100.00,13036.00,1.10
4.16,11073.00,281.70,300.10,313.50,20.00,9.30,0.00,100.00,13091.00,1.00
4.17,11073.00,281.70,300.30,315.40,20.80,9.70,0.00,100.00,13062.00,0.80
4.19,11074.00,282.10,300.20,316.60,21.20,10.20,0.00,100.00,13059.00,0.60
4.20,11075.00,283.00,299.60,316.60,21.50,10.70,0.00,100.00,12968.00,0.30
4.21,11077.00,282.80,298.20,318.60,21.50,11.50,0.00,100.00,13001.00,0.00
4.23,11078.00,282.60,297.90,319.80,21.50,11.80,0.00,100.00,12996.00,-0.20
4.24,11078.00,282.60,299.00,319.80,21.70,11.90,0.00,100.00,13042.00,-0.20
4.25,11079.00,282.20,299.40,321.40,21.90,11.70,0.00,100.00,13037.00,-0.10
4.27,11081.00,281.70,299.60,322.90,21.50,11.60,0.00,100.00,13020.00,0.10
4.28,11081.00,281.70,299.90,322.90,21.20,11.20,0.00,100.00,13054.00,0.50
4.29,11082.00,281.60,300.50,324.60,20.70,10.70,0.00,100.00,13091.00,0.90
4.30,11083.00,281.70,300.90,326.10,20.50,10.00,0.00,100.00,13138.00,1.10
4.32,11084.00,282.80,300.60,326.10,20.90,9.50,0.00,100.00,13134.00,1.30
4.33,11085.00,282.90,300.80,327.30,21.20,9.30,0.00,100.00,13139.00,1.40
4.34,11086.00,282.40,301.50,329.20,21.60,9.30,0.00,100.00,13069.00,1.40
4.36,11087.00,282.90,300.40,329.20,21.70,9.40,0.00,100.00,13062.00,1.40
4.37,11088.00,282.70,300.40,330.40,21.80,9.50,0.00,100.00,13047.00,1.40
4.38,11089.00,282.20,301.20,332.30,21.80,9.60,0.00,100.00,13108.00,1.30
4.39,11091.00,282.20,300.90,332.30,22.30,9.70,0.00,100.00,13097.00,1.20
4.41,11092.00,282.50,300.50,333.10,22.70,10.00,0.00,100.00,13120.00,1.00
4.42,11092.00,283.20,300.10,335.10,22.80,10.50,0.00,100.00,12991.00,0.80
4.43,11093.00,283.40,299.30,335.50,22.40,11.30,0.00,100.00,12999.00,0.50
4.45,11094.00,283.30,298.90,336.20,22.10,11.60,0.00,100.00,13014.00,0.20
4.46,11095.00,282.90,299.20,338.20,22.30,11.70,0.00,100.00,13088.00,-0.10
4.47,11096.00,283.10,300.10,338.60,23.00,11.50,0.00,100.00,13069.00,-0.40
4.49,11097.00,283.30,300.80,338.90,23.70,11.80,0.00,100.00,13040.00,-0.60
4.50,11098.00,282.90,300.00,341.00,24.10,12.10,0.00,100.00,13015.00,-0.70
4.51,11099.00,282.20,299.40,341.80,23.90,12.60,0.00,100.00,12995.00,-0.90
4.52,11100.00,282.00,299.00,342.20,23.60,12.60,0.00,100.00,13041.00,-1.00
4.54,11102.00,283.30,298.60,344.10,23.60,12.30,0.00,100.00,13052.00,-1.10
4.55,11102.00,283.50,299.40,344.90,23.30,11.90,0.00,100.00,13106.00,-1.20
4.56,11103.00,283.00,300.90,344.90,23.00,11.40,0.00,100.00,13073.00,-1.20
4.58,11104.00,282.70,300.60,346.90,21.50,10.90,0.00,100.00,13086.00,-1.00
4.59,11105.00,282.40,301.30,348.10,19.70,10.00,0.00,100.00,13143.00,-0.70
4.60,11106.00,282.30,302.80,348.10,18.50,9.20,0.00,100.00,13188.00,-0.40
4.61,11107.00,282.00,303.10,350.00,18.30,8.70,0.00,100.00,13233.00,0.10
4.63,11108.00,281.90,302.90,351.20,18.30,8.50,0.00,100.00,13201.00,0.50
4.64,11109.00,282.00,302.00,351.20,18.10,8.50,0.00,100.00,13095.00,0.80
4.65,11110.00,282.80,301.00,353.10,17.80,8.80,0.00,100.00,13048.00,1.00
4.67,11111.00,283.10,300.30,354.30,17.80,8.90,0.00,99.50,13072.00,1.00
4.68,11113.00,282.70,300.20,354.30,18.00,8.90,0.00,97.90,13104.00,0.90
4.69,11113.00,282.80,301.20,355.90,18.60,8.60,0.00,92.70,13139.00,0.70
4.71,11114.00,283.00,302.20,357.50,20.00,8.60,0.00,85.30,13163.00,0.50
4.72,11115.00,282.80,301.80,357.50,20.90,8.50,0.00,76.40,13113.00,0.30
4.73,11116.00,282.70,300.90,359.00,21.50,8.80,0.00,60.20,12962.00,-0.10
4.74,11117.00,282.60,299.70,360.60,21.50,9.00,0.00,44.50,12895.00,-0.40
4.76,11118.00,282.30,297.30,360.60,22.10,9.20,0.00,27.20,12699.00,-0.80
4.77,11119.00,282.70,295.70,361.80,23.10,9.20,0.00,14.70,12482.00,-1.40
4.78,11120.00,283.60,294.50,363.80,25.00,9.20,0.00,4.70,12290.00,-2.10
4.80,11121.00,283.00,292.10,363.80,27.50,9.20,0.00,2.60,12082.00,-3.60
4.81,11122.00,282.80,291.00,365.00,29.70,9.30,0.00,1.60,11895.00,-5.20
4.82,11124.00,282.90,290.30,366.90,31.50,9.80,0.00,1.00,11705.00,-7.20
4.83,11124.00,282.30,288.20,366.90,33.50,10.60,0.00,0.50,11687.00,-10.30
4.85,11125.00,281.70,286.20,367.70,35.70,11.30,0.00,0.50,11636.00,-13.70
4.86,11127.00,281.40,284.40,369.70,38.10,11.70,0.00,0.50,11585.00,-17.80
4.87,11127.00,281.60,283.40,370.10,40.90,11.90,0.00,0.50,11522.00,-23.10
4.89,11128.00,281.60,283.30,370.90,42.80,12.10,0.10,0.50,11490.00,-27.30
4.90,11129.00,281.50,283.90,372.80,44.00,12.60,0.20,0.50,11450.00,-31.20
4.91,11130.00,280.30,283.60,373.20,45.20,12.90,1.40,0.50,11399.00,-33.50
4.93,11131.00,278.10,282.80,373.50,46.70,12.40,2.80,0.50,11351.00,-35.00
4.94,11132.00,272.10,280.30,375.90,50.20,10.90,4.70,0.50,11271.00,-34.40
4.95,11134.00,268.60,279.80,376.30,54.20,9.40,5.00,0.50,11205.00,-32.20
4.97,11135.00,266.00,279.60,376.60,58.80,8.30,5.00,0.50,11188.00,-29.40
4.98,11135.00,265.60,278.80,378.90,64.40,6.70,5.40,0.50,11140.00,-25.10
4.99,11136.00,265.50,277.00,379.20,68.30,5.70,5.00,0.50,11084.00,-21.80
5.01,11137.00,265.50,274.20,379.90,72.20,4.40,4.70,0.50,11038.00,-18.40
5.02,11138.00,265.40,271.40,381.80,74.90,3.70,5.10,0.50,10978.00,-16.40
5.03,11139.00,264.30,270.10,382.20,77.90,3.20,5.30,0.50,10954.00,-15.40
5.05,11140.00,263.40,269.60,382.90,80.40,3.10,5.20,0.50,10887.00,-15.30
5.06,11141.00,262.80,269.50,385.20,83.50,2.90,4.70,0.50,10821.00,-16.10
5.08,11142.00,263.00,268.10,385.20,86.10,2.70,4.70,0.50,10776.00,-17.50
5.09,11143.00,262.30,267.00,386.20,88.00,2.50,5.00,0.50,10734.00,-18.60
5.10,11144.00,260.80,265.80,388.10,89.80,2.20,5.40,0.50,10683.00,-19.90
5.12,11145.00,259.70,265.20,388.10,91.10,1.60,5.70,0.50,10622.00,-20.60
5.13,11146.00,257.90,264.10,389.60,92.40,1.10,5.90,0.50,10468.00,-20.80
5.15,11148.00,256.70,262.80,391.00,93.50,0.60,6.00,0.50,10325.00,-20.40
5.16,11148.00,256.80,261.70,391.00,94.00,0.40,6.00,0.50,10163.00,-19.50
5.17,11150.00,254.60,261.60,392.80,94.40,0.30,5.70,0.50,9928.00,-17.80
5.19,11151.00,252.80,261.10,393.80,95.70,0.30,5.60,0.50,9774.00,-15.80
5.20,11151.00,252.10,259.80,394.20,96.90,0.20,5.80,0.50,9540.00,-13.60
5.22,11152.00,251.30,258.40,396.00,98.00,0.20,5.60,0.50,9423.00,-11.90
5.23,11153.00,251.20,257.60,396.70,98.30,0.30,5.50,0.50,9215.00,-10.20
5.25,11154.00,251.30,257.50,397.40,99.30,0.20,5.30,0.50,9055.00,-8.90
5.26,11155.00,251.00,258.00,399.40,99.80,0.40,5.20,0.50,8820.00,-8.10
5.28,11157.00,250.30,258.60,399.40,100.70,0.50,5.00,0.50,8757.00,-8.20
5.29,11158.00,249.80,258.10,400.50,100.90,0.60,4.90,0.50,8914.00,-8.50
5.31,11158.00,249.50,256.00,402.30,101.50,0.40,4.90,0.50,9051.00,-9.20
5.32,11159.00,250.00,251.10,402.30,102.20,0.10,4.90,0.50,9188.00,-10.00
5.33,11160.00,249.50,247.80,403.90,102.50,0.20,4.90,0.50,9293.00,-10.80
5.35,11161.00,248.40,244.50,405.00,102.70,0.30,4.90,0.50,9219.00,-11.30
5.36,11162.00,247.00,241.40,405.40,102.70,0.10,5.00,0.50,9214.00,-11.70
5.38,11163.00,246.80,241.10,407.40,102.70,0.40,5.00,0.50,9226.00,-11.80
5.39,11164.00,245.60,241.30,407.70,102.70,1.00,5.20,0.50,9168.00,-11.70
5.41,11165.00,244.90,241.30,408.80,103.90,0.70,5.30,0.50,9124.00,-11.70
5.42,11166.00,245.00,241.20,410.50,104.90,0.50,5.50,0.50,8968.00,-11.70
5.44,11168.00,244.40,242.20,410.50,106.20,0.40,5.40,0.50,8846.00,-12.10
5.45,11169.00,244.10,243.90,412.10,106.40,0.30,5.50,0.50,8649.00,-12.80
5.47,11169.00,243.20,244.00,413.20,106.90,0.30,5.60,0.50,8507.00,-13.70
5.48,11170.00,241.90,242.60,413.60,107.50,0.30,5.60,0.50,8336.00,-14.80
5.50,11172.00,241.10,242.30,415.60,108.40,0.30,5.40,0.50,8228.00,-15.70
5.51,11173.00,241.90,242.70,415.90,109.00,0.30,5.30,0.50,8071.00,-16.30
5.53,11173.00,241.10,243.50,416.90,108.80,0.30,5.30,0.50,7997.00,-16.30
5.54,11174.00,238.60,244.80,418.50,108.50,0.60,5.40,0.50,7861.00,-15.80
5.56,11176.00,236.00,246.60,418.50,107.90,0.30,5.40,0.50,7792.00,-14.60
5.57,11177.00,235.70,246.50,420.20,107.80,0.10,5.30,0.50,7916.00,-13.00
5.59,11177.00,235.60,242.60,421.30,107.50,0.20,5.30,0.50,7987.00,-11.40
5.61,11178.00,235.50,236.30,421.60,107.50,0.20,5.10,0.50,8192.00,-10.00
5.62,11180.00,235.50,233.10,423.90,107.50,0.10,5.00,0.50,8335.00,-8.80
5.64,11181.00,234.60,229.10,423.90,107.10,0.10,4.90,0.50,8310.00,-8.60
5.65,11181.00,233.70,226.10,425.10,106.30,0.30,5.00,0.50,8351.00,-8.90
5.67,11182.00,233.40,223.70,426.40,106.30,0.00,5.10,0.50,8372.00,-9.50
5.68,11183.00,234.00,221.10,426.70,106.40,0.10,5.10,0.50,8390.00,-10.50
5.70,11185.00,233.20,218.10,428.60,106.60,0.20,5.20,0.50,8395.00,-11.50
5.71,11185.00,233.10,216.30,429.00,106.70,0.10,5.20,0.50,8417.00,-12.50
5.73,11186.00,231.90,214.00,430.00,106.40,-0.10,5.30,0.50,8418.00,-13.50
5.75,11187.00,229.00,212.20,431.60,105.80,0.30,5.50,0.50,8399.00,-14.60
5.76,11189.00,226.50,214.50,431.60,106.20,1.20,5.40,0.50,8312.00,-15.70
5.78,11189.00,231.10,219.60,433.90,108.90,1.20,5.30,0.50,8190.00,-16.90
5.79,11190.00,230.70,220.30,434.20,110.60,0.80,5.50,0.50,8031.00,-17.50
5.81,11191.00,228.10,221.20,435.20,110.70,0.40,5.60,0.50,7940.00,-17.70
5.83,11192.00,224.60,222.90,436.70,109.80,0.20,5.60,0.50,7801.00,-17.20
5.84,11194.00,223.70,223.60,436.70,109.00,0.00,5.60,0.50,7624.00,-16.10
5.86,11194.00,221.80,221.20,438.90,108.20,0.20,5.50,0.50,7520.00,-14.30
5.88,11195.00,221.10,220.20,439.20,108.00,0.00,5.30,0.50,7406.00,-12.60
5.89,11196.00,223.20,219.40,440.50,108.90,0.00,5.30,0.50,7325.00,-10.90
5.91,11197.00,223.50,219.00,441.70,108.60,0.00,5.50,0.50,7227.00,-9.60
5.92,11199.00,219.80,219.20,442.10,106.90,0.00,5.50,0.50,7194.00,-9.00
5.94,11199.00,218.10,219.60,444.20,106.30,0.10,5.50,0.50,7233.00,-8.90
5.96,11200.00,218.90,219.70,444.20,106.50,0.40,5.50,0.50,7259.00,-9.50
5.97,11201.00,220.00,217.70,445.80,108.30,0.60,5.50,0.50,7529.00,-10.50
5.99,11202.00,221.00,213.10,446.60,110.70,0.00,5.40,0.50,7649.00,-11.50
6.01,11204.00,220.60,209.10,447.20,111.00,0.10,5.40,0.50,7695.00,-12.20
6.02,11205.00,217.20,206.80,449.10,110.30,0.10,5.60,0.50,7758.00,-12.40
6.04,11205.00,213.00,204.40,449.10,109.70,0.00,5.60,0.50,7790.00,-11.90
6.06,11206.00,214.70,202.70,451.20,109.70,0.00,5.50,0.50,7832.00,-11.10
6.08,11207.00,215.20,200.30,451.50,109.80,0.20,5.50,0.50,7856.00,-10.60
6.09,11208.00,214.80,198.30,452.60,110.40,0.00,5.50,0.50,7886.00,-10.40
6.11,11210.00,214.50,196.70,453.80,110.40,0.20,5.50,0.50,7904.00,-11.00
6.13,11211.00,214.20,195.00,454.40,110.40,0.10,5.60,0.50,7925.00,-12.10
6.14,11211.00,212.10,195.20,456.20,110.40,0.50,5.50,0.50,7936.00,-13.30
6.16,11212.00,211.30,195.00,456.20,110.90,0.10,5.30,0.50,7967.00,-14.20
6.18,11213.00,212.30,193.30,458.00,111.10,0.10,5.50,0.50,8000.00,-14.20
6.20,11214.00,209.80,191.70,458.60,111.10,0.10,5.50,0.50,8018.00,-13.50
6.21,11215.00,208.00,189.20,459.80,110.50,-0.10,5.40,0.50,8028.00,-12.00
6.23,11217.00,207.10,186.60,461.00,110.30,0.00,5.40,0.50,8052.00,-10.20
6.25,11218.00,206.20,184.50,461.60,110.30,0.00,5.50,0.50,8056.00,-8.60
6.27,11218.00,207.10,180.70,463.20,110.40,0.00,5.40,0.50,8087.00,-7.40
6.28,11219.00,207.90,179.30,463.50,110.60,0.00,5.50,0.50,8101.00,-7.20
6.30,11220.00,205.30,178.30,465.50,110.80,0.60,5.60,0.50,8099.00,-7.90
6.32,11221.00,205.80,179.30,465.50,111.30,0.50,5.40,0.50,8102.00,-9.30
6.34,11222.00,205.70,179.10,467.30,112.20,0.30,5.60,0.50,8117.00,-11.00
6.35,11223.00,205.00,178.70,467.90,113.30,0.30,5.50,0.50,8122.00,-12.70
6.37,11225.00,204.30,178.50,469.00,113.60,0.30,5.50,0.50,8128.00,-14.20
6.39,11226.00,202.80,178.30,470.10,113.90,0.30,5.50,0.50,8122.00,-15.20
6.41,11226.00,201.30,178.00,470.70,114.00,0.10,5.50,0.50,8099.00,-15.60
6.43,11227.00,201.30,177.60,472.40,114.00,0.30,5.50,0.50,8142.00,-15.20
6.44,11228.00,199.00,175.70,472.60,113.90,0.00,5.60,0.50,8155.00,-14.30
6.46,11229.00,198.00,174.70,474.50,113.60,0.10,5.50,0.50,8133.00,-13.10
6.48,11230.00,196.60,171.50,474.50,113.20,0.00,5.40,0.50,8138.00,-11.80
6.50,11231.00,196.50,169.70,476.50,113.30,0.00,5.30,0.50,8147.00,-11.20
6.52,11233.00,197.70,166.50,476.80,113.10,0.20,5.20,0.50,8153.00,-11.30
6.54,11234.00,194.90,166.00,478.30,112.80,0.20,5.30,0.50,8149.00,-12.10
6.56,11235.00,194.60,166.10,478.90,112.80,0.30,5.20,0.50,8178.00,-13.40
6.57,11236.00,194.80,165.30,480.20,112.90,0.10,5.30,0.50,8182.00,-14.30
6.59,11236.00,193.70,162.50,481.00,112.80,0.20,5.30,0.50,8192.00,-14.70
6.61,11237.00,191.90,160.60,482.10,112.20,0.10,5.40,0.50,8191.00,-14.40
6.63,11238.00,189.30,159.30,483.30,110.90,0.00,5.40,0.50,8175.00,-13.20
6.65,11239.00,188.50,157.50,484.00,110.40,0.10,5.20,0.50,8165.00,-11.90
6.67,11240.00,188.90,154.70,485.30,110.40,-0.10,5.20,0.50,8178.00,-10.60
6.69,11241.00,188.50,151.80,486.10,110.10,0.20,5.10,0.50,8173.00,-9.80
6.71,11242.00,188.40,149.30,487.50,109.80,-0.10,5.10,0.50,8163.00,-9.50
6.73,11243.00,186.50,148.70,488.30,109.20,0.30,5.10,0.50,8157.00,-9.50
6.75,11244.00,185.70,148.50,489.60,109.10,0.40,5.00,0.50,8129.00,-9.60
6.77,11245.00,185.60,147.20,490.10,109.10,0.00,5.00,0.50,8137.00,-9.50
6.79,11246.00,185.90,144.60,491.60,108.70,0.10,5.00,0.50,8143.00,-9.40
6.81,11247.00,183.70,141.40,492.10,107.90,0.00,5.00,0.50,8148.00,-9.30
6.83,11248.00,182.80,139.70,493.60,107.40,0.00,4.90,0.50,8130.00,-9.60
6.85,11249.00,182.70,138.10,494.10,107.20,0.20,5.00,0.50,8113.00,-10.30
6.87,11250.00,182.50,138.10,495.70,107.30,0.20,4.90,0.50,8050.00,-11.40
6.89,11251.00,182.90,139.40,496.10,107.50,0.30,4.90,0.50,7979.00,-12.30
6.91,11252.00,181.00,140.50,497.70,107.40,0.30,4.90,0.50,7861.00,-12.40
6.93,11253.00,179.80,142.90,498.10,106.70,0.20,5.00,0.50,7726.00,-11.30
6.95,11254.00,175.80,145.60,499.70,105.00,0.30,4.90,0.50,7566.00,-9.50
6.97,11255.00,177.40,146.40,500.40,104.70,-0.10,4.90,0.50,7409.00,-7.60
6.99,11256.00,177.30,145.30,501.70,104.60,0.10,5.00,0.50,7299.00,-6.80
7.01,11257.00,177.70,143.30,502.40,104.90,0.30,4.90,0.50,7150.00,-7.30
7.03,11258.00,177.10,146.40,503.60,105.10,0.50,4.90,0.50,7059.00,-8.90
7.05,11259.00,176.30,153.30,504.70,105.50,1.50,4.90,0.50,6900.00,-11.00
7.07,11260.00,175.10,158.60,505.60,105.60,1.20,4.80,0.50,6788.00,-12.70
7.09,11261.00,173.90,161.10,506.60,105.50,1.10,4.70,0.50,6734.00,-13.60
7.11,11262.00,173.30,161.70,507.50,105.60,0.50,4.60,0.50,6630.00,-13.60
7.13,11263.00,172.30,161.70,508.80,105.10,0.10,4.60,0.50,6562.00,-12.60
7.16,11264.00,170.10,162.60,509.60,103.40,0.10,4.60,0.50,6553.00,-10.70
7.18,11265.00,167.90,162.80,511.00,102.20,0.40,4.50,0.50,6541.00,-8.80
7.20,11266.00,169.80,162.10,511.50,102.20,0.30,4.20,0.50,6585.00,-6.90
7.22,11267.00,169.70,159.70,513.20,101.70,0.10,4.20,0.50,6684.00,-5.40
7.24,11268.00,169.00,156.50,513.20,100.40,0.30,4.20,0.50,6784.00,-4.40
7.26,11269.00,166.20,154.60,515.10,98.30,0.10,4.10,0.50,6865.00,-3.70
7.29,11271.00,167.70,152.40,515.60,98.00,0.30,4.00,0.50,6943.00,-3.70
7.31,11272.00,168.20,150.70,517.00,98.40,0.30,3.90,0.50,7043.00,-4.40
7.33,11273.00,168.10,150.10,517.80,98.40,1.10,3.90,0.50,7123.00,-5.80
7.35,11273.00,166.80,152.00,518.90,98.50,2.00,3.80,0.50,7187.00,-7.40
7.37,11274.00,166.30,152.20,520.00,99.10,2.10,3.70,0.50,7240.00,-8.50
7.40,11275.00,166.30,152.10,520.70,99.00,2.10,3.60,0.50,7316.00,-9.00
7.42,11276.00,163.50,152.90,522.10,98.50,2.20,3.60,0.50,7377.00,-8.80
7.44,11277.00,164.40,152.20,522.60,98.30,1.90,3.60,0.50,7459.00,-8.40
7.46,11278.00,162.50,151.30,524.40,98.20,1.80,3.50,0.50,7526.00,-7.80
7.48,11279.00,163.70,150.10,524.60,98.00,1.90,3.50,0.50,7603.00,-7.40
7.51,11280.00,161.60,151.40,526.20,97.80,2.20,3.40,0.50,7632.00,-7.20
7.53,11282.00,161.90,151.60,526.90,98.00,2.40,3.40,0.50,7654.00,-7.00
7.55,11282.00,160.80,151.90,528.00,97.80,2.50,3.40,0.50,7706.00,-6.80
7.57,11283.00,160.10,152.40,529.00,97.80,2.80,3.40,0.50,7768.00,-6.50
7.60,11284.00,160.00,152.00,529.80,97.80,2.60,3.20,0.50,7833.00,-6.20
7.62,11285.00,159.70,151.30,531.30,97.60,3.10,3.00,0.50,7873.00,-5.80
7.64,11286.00,158.40,151.90,531.80,96.90,3.20,2.90,0.50,7901.00,-5.60
7.67,11287.00,158.20,153.00,533.30,96.40,3.70,2.70,0.50,7914.00,-5.70
7.69,11288.00,158.20,152.60,534.00,96.10,3.60,2.50,0.50,7958.00,-6.20
7.71,11290.00,157.70,152.50,535.10,95.40,4.30,2.50,0.50,7999.00,-6.80
7.74,11290.00,157.80,153.70,536.40,94.20,4.60,2.60,0.50,7996.00,-7.50
7.76,11291.00,155.60,154.40,536.90,93.60,4.90,2.40,0.50,8036.00,-7.70
7.78,11292.00,155.90,153.30,538.50,91.90,4.70,2.40,0.50,8057.00,-7.60
7.81,11293.00,154.50,153.80,539.00,90.30,5.00,2.10,0.50,8059.00,-7.20
7.83,11294.00,154.40,153.30,540.30,88.80,4.70,2.20,0.50,8089.00,-6.90
7.85,11296.00,153.70,152.80,541.40,86.80,5.10,2.10,0.50,8117.00,-6.70
7.88,11296.00,153.40,152.30,542.00,86.30,5.10,2.10,0.50,8141.00,-6.60
7.90,11297.00,152.00,152.80,543.80,85.30,5.60,2.20,0.50,8147.00,-6.80
7.93,11298.00,152.70,152.60,544.00,85.40,5.60,2.10,0.50,8158.00,-7.00
7.95,11299.00,151.20,152.50,545.40,84.60,5.90,2.20,0.50,8170.00,-7.30
7.97,11300.00,150.80,152.10,546.50,84.60,5.80,2.10,0.50,8181.00,-7.40
8.00,11301.00,150.20,151.90,547.10,84.30,5.80,2.10,0.50,8173.00,-7.30
8.02,11302.00,149.30,151.00,548.80,84.00,5.50,2.20,0.50,8174.00,-7.10
8.05,11303.00,148.70,151.00,549.10,83.80,5.50,2.20,0.50,8166.00,-6.70
8.07,11304.00,148.00,149.90,550.40,83.90,5.30,2.30,0.50,8188.00,-6.40
8.10,11306.00,148.00,149.70,551.70,83.40,5.50,2.30,0.50,8200.00,-6.20
8.12,11306.00,146.50,148.30,552.10,83.80,5.30,2.20,0.50,8226.00,-6.40
8.15,11307.00,147.80,147.60,553.70,84.50,5.20,2.30,0.50,8242.00,-6.70
8.17,11308.00,145.70,147.20,554.30,84.30,5.60,2.30,0.50,8244.00,-6.70
8.20,11309.00,145.20,147.50,555.30,84.30,5.70,2.20,0.50,8263.00,-6.30
8.22,11310.00,143.90,145.50,557.00,84.50,5.30,2.10,0.50,8276.00,-5.80
8.25,11311.00,145.00,145.40,557.40,84.00,5.40,2.20,0.50,8248.00,-5.60
8.27,11312.00,143.50,144.90,558.60,84.00,5.30,2.00,0.50,8260.00,-5.80
8.30,11313.00,143.60,144.60,559.80,84.00,5.60,2.00,0.50,8249.00,-6.10
8.32,11314.00,142.20,143.90,560.20,83.90,6.00,2.00,0.50,8246.00,-6.30
8.35,11315.00,142.50,143.90,561.70,83.90,6.20,2.00,0.50,8273.00,-6.10
8.37,11316.00,141.50,142.80,562.80,83.30,6.00,1.90,0.50,8289.00,-5.20
8.40,11318.00,140.60,142.60,563.40,82.60,5.90,1.80,0.50,8296.00,-4.10
8.43,11318.00,140.20,141.10,564.90,81.50,5.50,1.70,0.50,8313.00,-3.10
8.45,11319.00,140.20,140.60,565.70,81.50,5.80,1.60,0.50,8311.00,-3.00
8.48,11320.00,141.20,140.30,566.50,81.70,6.30,1.60,0.50,8321.00,-3.70
8.50,11321.00,139.30,141.00,568.00,82.10,7.50,1.60,0.50,8367.00,-4.80
8.53,11322.00,139.60,140.90,568.60,83.20,7.90,1.60,0.50,8367.00,-5.50
8.56,11323.00,137.90,141.50,569.50,83.60,8.90,1.60,0.50,8307.00,-6.00
8.58,11325.00,139.30,141.20,571.10,84.40,9.30,1.60,0.50,8316.00,-6.10
8.61,11325.00,137.40,141.10,571.70,85.10,9.80,1.40,0.50,8309.00,-5.90
8.64,11326.00,137.00,140.70,572.60,85.10,9.80,1.50,0.50,8338.00,-5.70
8.66,11327.00,135.60,140.60,574.20,85.20,10.00,1.40,0.50,8331.00,-5.60
8.69,11328.00,136.60,139.70,574.80,85.30,9.70,1.40,0.50,8303.00,-5.30
8.72,11329.00,135.20,139.50,575.70,84.50,9.80,1.40,0.50,8295.00,-4.80
8.74,11330.00,134.90,138.70,577.20,84.50,9.40,1.30,0.50,8312.00,-4.20
8.77,11331.00,134.40,138.40,577.70,83.90,9.20,1.40,0.50,8306.00,-3.90
8.80,11332.00,134.20,137.60,578.70,84.00,8.80,1.30,0.50,8313.00,-3.90
8.82,11333.00,133.80,137.50,580.10,84.20,9.20,1.30,0.50,8323.00,-4.20
8.85,11334.00,133.30,137.30,581.00,85.20,9.40,1.30,0.50,8295.00,-4.70
8.88,11335.00,133.50,137.10,581.70,84.80,10.20,1.30,0.50,8300.00,-5.30
8.91,11336.00,132.30,136.10,583.10,86.00,10.00,1.20,0.50,8335.00,-5.70
8.93,11337.00,132.00,135.80,584.00,85.10,10.70,1.30,0.50,8307.00,-5.70
8.96,11338.00,130.70,135.70,584.60,85.70,10.70,1.20,0.50,8311.00,-5.30
8.99,11339.00,130.90,135.30,586.10,85.10,11.30,1.20,0.50,8316.00,-4.70
9.02,11340.00,129.50,135.00,587.40,86.00,11.00,1.20,0.50,8303.00,-4.20
9.05,11341.00,130.60,134.50,587.80,86.50,11.60,1.20,0.50,8305.00,-3.90
9.07,11342.00,129.30,134.50,589.00,87.90,11.80,1.10,0.50,8299.00,-3.40
9.10,11343.00,129.10,133.60,590.50,88.80,12.60,1.10,0.50,8288.00,-3.00
9.13,11344.00,128.80,133.90,591.20,90.00,12.60,0.90,0.50,8266.00,-2.90
9.16,11345.00,128.60,132.90,591.90,90.20,13.40,0.80,0.50,8252.00,-3.20
9.19,11346.00,128.30,133.10,593.30,90.80,13.50,0.80,0.50,8245.00,-4.00
9.22,11347.00,127.70,132.20,594.40,91.00,15.80,0.80,0.50,8270.00,-4.70
9.25,11348.00,127.60,132.10,595.00,93.00,15.30,0.80,0.50,8254.00,-5.00
9.27,11349.00,126.40,131.30,596.20,91.30,17.50,0.80,0.50,8251.00,-4.80
9.30,11350.00,126.90,131.30,597.50,92.30,16.50,0.90,0.50,8259.00,-4.40
9.33,11351.00,125.10,130.10,598.20,89.80,18.00,0.70,0.50,8245.00,-4.20
9.36,11352.00,127.00,130.10,598.90,89.50,16.40,0.70,0.50,8255.00,-4.30
9.39,11353.00,124.50,128.70,600.30,88.00,17.80,0.60,0.50,8258.00,-4.60
9.42,11354.00,125.30,128.80,601.60,88.30,16.90,0.60,0.50,8250.00,-4.80
9.45,11355.00,123.40,127.90,602.20,87.30,17.50,0.50,0.50,8213.00,-4.80
9.48,11356.00,123.60,128.10,603.10,86.70,17.30,0.60,0.50,8223.00,-4.60
9.51,11357.00,122.80,126.90,604.50,86.70,16.90,0.50,0.50,8218.00,-4.50
